areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02003262,807,784,0,45,87,0,E02003263,31,E02006937,26,E02003266,25,E02003260,40,E02003268,36,E02003278,35
E02003263,1147,1104,0,108,143,0,E02003267,74,E02003268,65,E02003264,47,E02003267,76,E02003272,48,E02003268,42
E02003264,795,741,0,83,66,0,E02003269,38,E02003258,32,E02003261,27,E02003267,71,E02003263,47,E02003274,35
E02003265,614,628,0,65,39,0,E02003271,40,E02003269,31,E02003273,23,E02003269,58,E02003273,55,E02003271,48
E02003266,710,738,0,45,67,0,E02003272,29,E02003644,27,E02003647,21,E02003270,41,E02003263,38,E02003268,34
E02003267,997,1009,0,143,168,0,E02003263,76,E02003264,71,E02003274,71,E02003274,114,E02003263,74,E02003278,41
E02003268,1032,1122,0,114,146,0,E02003272,52,E02003263,42,E02003262,36,E02003272,67,E02003263,65,E02003267,51
E02003269,1049,1139,0,64,133,0,E02003273,60,E02003265,58,E02006937,52,E02006937,77,E02003273,74,E02003271,53
E02003270,822,844,0,96,202,0,E02003268,45,E02003266,41,E02003642,24,E02003272,39,E02003268,30,E02003262,24
E02003271,869,854,0,121,65,0,E02003273,66,E02003269,53,E02003265,48,E02003278,54,E02003269,51,E02003265,40
E02003272,819,881,0,94,130,0,E02003268,67,E02003276,51,E02003263,48,E02003274,53,E02003268,52,E02003276,47
E02003273,1006,1172,0,79,128,0,E02003278,79,E02003269,74,E02003265,55,E02003278,69,E02003271,66,E02003269,60
E02003274,1321,1319,0,222,356,0,E02003267,114,E02006937,70,E02003272,53,E02003267,71,E02006937,61,E02003276,60
E02003276,1072,1193,0,118,378,0,E02003278,101,E02003277,62,E02003274,60,E02003278,64,E02003272,51,E02003274,49
E02003277,1011,1009,0,113,151,0,E02003278,96,E02006937,41,E02006938,34,E02003278,114,E02003276,62,E02006938,50
E02003278,2131,2455,0,342,517,0,E02006938,148,E02006937,143,E02003277,114,E02006938,167,E02006937,127,E02003276,101
E02003279,679,668,0,67,18,0,E02003280,35,E02004571,26,E02004567,24,E02003281,37,E02004571,26,E02003289,23
E02003280,656,751,0,73,37,0,E02003288,26,E02004569,26,E02003283,23,E02003285,50,E02003292,42,E02003288,38
E02003281,681,711,0,59,24,0,E02003279,37,E02003289,33,E02003283,27,E02003289,77,E02003283,53,E02003286,26
E02003282,925,1037,0,84,69,0,E02003285,53,E02003288,45,E02003290,38,E02003288,78,E02003293,60,E02003285,56
E02003283,818,815,0,56,33,0,E02003281,53,E02003289,40,E02003285,33,E02003289,69,E02003285,54,E02003288,41
E02003284,945,901,0,60,39,0,E02003288,60,E02003292,59,E02003287,46,E02003288,92,E02003292,76,E02003287,44
E02003285,1233,1161,0,129,109,0,E02003288,74,E02003290,61,E02003292,60,E02003293,89,E02003288,64,E02003289,63
E02003286,774,746,0,87,33,0,E02003289,64,E02003290,54,E02003283,35,E02003289,80,E02003290,51,E02003281,27
E02003287,713,752,0,60,50,0,E02003294,46,E02003284,44,E02003288,36,E02003295,54,E02003292,49,E02003284,46
E02003288,1511,1692,0,180,161,0,E02003292,113,E02003293,93,E02003284,92,E02003293,155,E02003292,130,E02003285,74
E02003289,1200,1140,0,151,51,0,E02003290,100,E02003286,80,E02003281,77,E02003290,72,E02003286,64,E02003283,40
E02003290,1051,1190,0,106,54,0,E02003289,72,E02003285,55,E02003293,55,E02003289,100,E02003285,61,E02003286,54
E02003291,995,953,0,175,38,0,E02003295,97,E02004572,62,E02003292,52,E02003295,71,E02003288,62,E02003292,55
E02003292,1325,1361,0,172,76,0,E02003288,130,E02003293,103,E02003284,76,E02003293,127,E02003288,113,E02003285,60
E02003293,1608,1767,0,216,159,0,E02003288,155,E02003292,127,E02003285,89,E02003292,103,E02003288,93,E02003285,58
E02003294,720,714,0,92,26,0,E02003292,41,E02003284,37,E02003291,36,E02003287,46,E02003295,32,E02003291,29
E02003295,734,746,0,83,29,0,E02003291,71,E02003287,54,E02003294,32,E02003291,97,E02003288,38,E02003287,36
E02003296,430,443,0,37,14,0,E02003300,40,E02003297,37,E02003298,25,E02003300,50,E02003297,33,E02003298,23
E02003297,497,493,0,43,18,0,E02003296,33,E02003300,32,E02003298,26,E02003300,46,E02003296,37,E02003298,35
E02003298,465,476,0,28,19,0,E02003300,45,E02003297,35,E02003296,23,E02003300,40,E02003297,26,E02003296,25
E02003299,502,557,0,62,22,0,E02003296,16,E02000721,14,E02003307,14,E02003307,20,E02006926,19,E02003311,17
E02003300,733,714,0,78,23,0,E02003296,50,E02003297,46,E02003298,40,E02003298,45,E02003296,40,E02003297,32
E02003301,1137,1092,0,105,53,0,E02003302,68,E02000265,66,E02004287,30,E02003302,84,E02003312,29,E02006859,24
E02003302,775,722,0,77,56,0,E02003301,84,E02003303,27,E02003307,25,E02003301,68,E02003303,43,E02003312,20
E02003303,635,615,0,80,33,0,E02003302,43,E02003301,19,E02003307,19,E02003302,27,E02003301,20,E02007004,20
E02003304,613,543,0,46,31,0,E02003312,30,E02003309,26,E02003311,26,E02003313,31,E02003312,30,E02003309,26
E02003305,511,546,0,45,24,0,E02003304,25,E02003307,21,E02003312,21,E02003311,38,E02003312,29,E02003309,28
E02003307,866,909,0,131,44,0,E02003313,45,E02003312,34,E02003311,25,E02003313,80,E02003312,45,E02007004,29
E02003308,555,633,0,81,28,0,E02003300,21,E02003313,20,E02003298,16,E02003313,42,E02003312,26,E02003311,23
E02003309,597,622,0,65,52,0,E02003312,36,E02003311,30,E02003305,28,E02003311,36,E02003304,26,E02003313,22
E02003311,973,980,0,100,118,0,E02003312,80,E02003313,45,E02007005,40,E02003312,120,E02003313,49,E02007005,31
E02003312,1153,1105,0,147,101,0,E02003311,120,E02007005,67,E02003307,45,E02003311,80,E02007005,43,E02003309,36
E02003313,1448,1209,0,279,88,0,E02003307,80,E02003311,49,E02003308,42,E02003307,45,E02003311,45,E02003312,29
E02003314,417,595,0,82,18,0,E02003316,49,E02003315,15,E02003319,11,E02003316,52,E02003321,17,E02003325,16
E02003315,394,326,0,51,7,0,E02003316,34,E02003320,15,E02003341,13,E02003316,19,E02003317,19,E02005064,17
E02003316,919,1296,0,223,32,0,E02003314,52,E02003317,29,E02003320,20,E02003317,52,E02003314,49,E02003315,34
E02003317,502,498,0,50,20,0,E02003316,52,E02003319,30,E02003315,19,E02003324,34,E02003316,29,E02003319,26
E02003318,390,394,0,15,19,0,E02003319,36,E02003316,20,E02003324,16,E02003324,25,E02003319,21,E02003317,17
E02003319,828,765,0,71,44,0,E02003324,54,E02003316,34,E02003328,28,E02003318,36,E02003317,30,E02003327,25
E02003320,1387,1902,0,135,183,0,E02003322,85,E02003325,51,E02005762,37,E02004753,111,E02003322,78,E02003328,50
E02003321,473,502,0,44,15,0,E02003327,26,E02003319,22,E02003324,22,E02003324,36,E02003327,23,E02003316,16
E02003322,1372,1811,0,186,157,0,E02003325,91,E02003320,78,E02003328,55,E02003325,87,E02003320,85,E02003329,42
E02003323,684,641,0,28,48,0,E02003320,37,E02003322,28,E02003331,24,E02003325,55,E02003322,37,E02003326,26
E02003324,862,984,0,88,44,0,E02003321,36,E02003317,34,E02003316,32,E02003319,54,E02003321,22,E02005056,20
E02003325,1044,968,0,93,145,0,E02003322,87,E02003329,73,E02003323,55,E02003322,91,E02003329,52,E02003320,51
E02003326,718,687,0,38,47,0,E02003328,41,E02003329,36,E02003331,35,E02003329,53,E02003328,24,E02003322,23
E02003327,1018,1049,0,101,67,0,E02003337,53,E02003328,50,E02003330,47,E02003328,55,E02003330,33,E02003322,27
E02003328,1373,1729,0,101,199,0,E02003333,69,E02003335,60,E02003327,55,E02003322,55,E02003335,52,E02003327,50
E02003329,814,808,0,52,126,0,E02003326,53,E02003325,52,E02003322,42,E02003325,73,E02003322,51,E02003326,36
E02003330,582,570,0,45,22,0,E02003339,39,E02003327,33,E02003334,25,E02003327,47,E02003337,28,E02003328,21
E02003331,657,626,0,64,24,0,E02003336,32,E02003332,30,E02003338,24,E02003326,35,E02003323,24,E02003338,24
E02003332,469,473,0,13,33,0,E02003348,30,E02003331,21,E02003326,20,E02003331,30,E02003329,25,E02003333,22
E02003333,833,818,0,79,67,0,E02003328,43,E02003335,41,E02003340,30,E02003328,69,E02003335,34,E02003322,19
E02003334,548,639,0,40,59,0,E02003328,33,E02003340,28,E02003335,19,E02003328,47,E02003335,30,E02003330,25
E02003335,696,819,0,36,65,0,E02003328,52,E02003333,34,E02003320,32,E02003328,60,E02003333,41,E02003329,33
E02003336,459,501,0,15,14,0,E02005122,35,E02003338,21,E02003348,20,E02003338,37,E02003331,32,E02003345,28
E02003337,722,842,0,53,18,0,E02005120,47,E02003330,28,E02003327,24,E02003327,53,E02005120,46,E02003330,19
E02003338,634,669,0,87,22,0,E02003336,37,E02003348,28,E02003331,24,E02003342,26,E02003345,25,E02003331,24
E02003339,450,477,0,33,18,0,E02003346,24,E02003340,17,E02003320,14,E02003330,39,E02003337,18,E02003334,17
E02003340,597,679,0,44,25,0,E02003328,36,E02003335,20,E02003350,20,E02003328,42,E02003333,30,E02003334,28
E02003341,557,481,0,50,20,0,E02005150,42,E02005149,32,E02003327,14,E02005150,21,E02003315,13,E02005028,13
E02003342,494,495,0,26,15,0,E02003343,43,E02003349,31,E02003338,26,E02003349,30,E02003345,25,E02003329,22
E02003343,346,404,0,27,14,0,E02003336,26,E02003348,19,E02003342,15,E02003342,43,E02003345,28,E02003329,23
E02003344,552,480,0,55,16,0,E02003351,44,E02005068,17,E02003338,16,E02003351,42,E02003333,21,E02003347,18
E02003345,518,459,0,51,7,0,E02003349,38,E02005122,36,E02003336,28,E02003349,36,E02003342,25,E02003338,22
E02003346,505,482,0,29,16,0,E02005149,31,E02003347,22,E02003348,19,E02003339,24,E02003324,19,E02003330,15
E02003347,502,460,0,25,22,0,E02005149,30,E02005068,23,E02003344,18,E02003346,22,E02003350,22,E02003344,16
E02003348,529,612,0,66,29,0,E02003349,30,E02003336,26,E02003343,22,E02003332,30,E02003338,28,E02003349,28
E02003349,531,510,0,55,8,0,E02003345,36,E02003342,30,E02003348,28,E02003345,38,E02003342,31,E02003348,30
E02003350,458,437,0,33,18,0,E02005068,28,E02003351,23,E02003347,22,E02003340,20,E02005068,20,E02003335,16
E02003351,533,482,0,45,9,0,E02003344,42,E02005149,22,E02005068,17,E02003344,44,E02005068,25,E02003350,23
E02003352,530,537,0,42,53,0,E02003353,26,E02003356,26,E02003358,20,E02003353,25,E02003437,23,E02003414,14
E02003353,1085,1808,0,193,83,0,E02003354,45,E02003363,38,E02003360,37,E02003354,124,E02003360,74,E02003358,64
E02003354,991,1046,0,103,56,0,E02003353,124,E02003358,75,E02003355,44,E02003357,59,E02003353,45,E02003359,44
E02003355,626,796,0,62,50,0,E02003358,74,E02003353,63,E02003354,36,E02003357,56,E02003358,53,E02003354,44
E02003356,664,829,0,56,96,0,E02003353,31,E02003438,30,E02003358,26,E02003438,46,E02003437,33,E02003352,26
E02003357,1099,1133,0,134,111,0,E02003358,123,E02003354,59,E02003353,56,E02003358,99,E02003360,41,E02003362,41
E02003358,1282,1816,0,153,187,0,E02003357,99,E02003360,81,E02003353,64,E02003357,123,E02003360,76,E02003354,75
E02003359,719,676,0,59,35,0,E02003358,75,E02003354,44,E02003362,41,E02003358,47,E02003357,44,E02003361,31
E02003360,1052,979,0,100,57,0,E02003358,76,E02003353,74,E02003362,49,E02003358,81,E02003362,56,E02003357,44
E02003361,669,621,0,37,48,0,E02003358,52,E02003353,46,E02003360,40,E02003358,45,E02003357,32,E02003362,28
E02003362,586,551,0,45,34,0,E02003358,64,E02003360,56,E02003357,41,E02003360,49,E02003359,41,E02003357,32
E02003363,652,948,0,53,65,0,E02003365,27,E02003458,26,E02003358,23,E02003458,51,E02003353,38,E02003365,24
E02003364,593,625,0,60,34,0,E02003366,47,E02003365,33,E02003358,26,E02003365,31,E02003366,30,E02003360,22
E02003365,585,687,0,77,34,0,E02003364,31,E02003366,29,E02003363,24,E02003366,50,E02003364,33,E02003363,27
E02003366,920,1077,0,69,121,0,E02003365,50,W02000113,41,E02003364,30,E02003364,47,E02003365,29,E02004809,23
E02003367,568,644,0,78,40,0,E02003373,20,E02003385,19,E02003369,18,E02003373,23,E02003385,20,E02003379,17
E02003368,512,575,0,147,28,0,E02006634,36,E02005991,15,E02003376,14,E02003376,26,E02003384,11,E02003367,9
E02003369,731,873,0,142,71,0,E02005975,49,E02003370,24,E02005972,20,E02005975,29,E02003370,28,E02003377,23
E02003370,519,522,0,60,28,0,E02003371,32,E02003369,28,E02003393,21,E02003372,39,E02003369,24,E02003371,24
E02003371,382,370,0,18,22,0,E02003393,34,E02003397,26,E02003370,24,E02003393,48,E02003370,32,E02003372,28
E02003372,684,553,0,21,21,0,E02003393,45,E02003374,40,E02003370,39,E02003396,41,E02003393,35,E02003374,34
E02003373,920,1000,0,111,74,0,E02003387,24,E02003367,23,E02003377,22,E02003377,37,E02003382,29,E02003380,27
E02003374,489,490,0,39,28,0,E02003372,34,E02003381,24,E02003403,23,E02003372,40,E02003393,23,E02003403,22
E02003375,567,667,0,87,44,0,E02003381,24,E02003388,24,E02003377,17,E02003388,23,E02003381,21,E02003374,19
E02003376,581,577,0,163,32,0,E02003368,26,E02003385,25,E02003384,21,E02003384,20,E02006634,20,E02006640,20
E02003377,885,934,0,67,84,0,E02003373,37,E02003380,33,E02003385,33,E02003380,49,E02003383,26,E02003382,23
E02003378,756,824,0,97,67,0,E02003385,90,E02003386,38,E02003379,34,E02003385,79,E02003379,55,E02003386,36
E02003379,725,707,0,67,47,0,E02003385,90,E02003380,60,E02003378,55,E02003385,66,E02003382,47,E02003386,42
E02003380,623,715,0,74,16,0,E02003383,65,E02003377,49,E02003382,41,E02003383,68,E02003382,67,E02003379,60
E02003381,512,522,0,79,29,0,E02003375,21,E02004675,20,E02003388,19,E02003374,24,E02003375,24,E02003397,23
E02003382,684,587,0,63,43,0,E02003383,82,E02003380,67,E02003379,47,E02003383,44,E02003380,41,E02003379,36
E02003383,607,570,0,66,33,0,E02003380,68,E02003382,44,E02003385,42,E02003382,82,E02003380,65,E02003377,27
E02003384,586,615,0,43,35,0,E02003385,27,E02003373,20,E02003376,20,E02003385,32,E02004677,25,E02003386,23
E02003385,1484,1749,0,274,159,0,E02003386,101,E02003387,92,E02003378,79,E02003386,135,E02003378,90,E02003379,90
E02003386,899,827,0,111,64,0,E02003385,135,E02003387,103,E02003379,42,E02003385,101,E02003387,64,E02003379,40
E02003387,795,882,0,118,60,0,E02003385,81,E02003386,64,E02003378,36,E02003386,103,E02003385,92,E02003378,32
E02003388,527,561,0,73,57,0,E02003375,23,E02003381,20,E02004679,17,E02003375,24,E02003381,19,E02003403,13
E02003389,713,660,0,94,76,0,E02003391,58,E02003390,24,E02005977,24,E02003391,58,E02003392,37,E02003390,24
E02003390,619,669,0,72,90,0,E02003389,24,E02003392,22,E02005977,19,E02003391,68,E02003392,49,E02003389,24
E02003391,817,825,0,93,104,0,E02003390,68,E02003389,58,E02003392,42,E02003392,68,E02003389,58,E02003395,26
E02003392,1073,1093,0,124,119,0,E02003391,68,E02003390,49,E02003389,37,E02006939,47,E02003395,44,E02003391,42
E02003393,715,703,0,45,44,0,E02003371,48,E02003397,42,E02003372,35,E02003397,62,E02003394,56,E02003372,45
E02003394,819,746,0,74,51,0,E02003393,56,E02003396,45,E02003395,41,E02003395,65,E02003396,47,E02003401,38
E02003395,1958,1962,0,306,296,0,E02006939,115,E02003396,105,E02006940,77,E02003396,137,E02006939,103,E02003398,89
E02003396,1445,1228,0,87,163,0,E02003395,137,E02003397,55,E02003401,52,E02003395,105,E02003394,45,E02003397,44
E02003397,745,661,0,60,46,0,E02003393,62,E02003396,44,E02003394,34,E02003396,55,E02003403,45,E02003393,42
E02003398,2520,2714,0,322,402,0,E02003400,264,E02003402,119,E02003395,89,E02003400,190,E02003402,154,E02003404,149
E02003400,2590,3207,0,558,260,0,E02003398,190,E02003402,112,E02003446,111,E02003404,303,E02003398,264,E02003402,246
E02003401,1188,1218,0,92,136,0,E02003395,53,E02003403,49,E02006940,41,E02003402,77,E02003395,76,E02006940,66
E02003402,2555,2847,0,337,442,0,E02003400,246,E02003398,154,E02006940,116,E02006940,158,E02003404,133,E02003398,119
E02003403,862,816,0,63,63,0,E02003405,49,E02003397,45,E02003396,34,E02003401,49,E02003395,38,E02003396,34
E02003404,1805,2862,0,197,392,0,E02003400,303,E02003398,149,E02003402,133,E02003402,98,E02003398,70,E02003400,68
E02003405,1449,1665,0,181,245,0,E02003406,94,E02003402,60,E02006940,53,E02003402,88,E02003398,69,E02003403,49
E02003406,643,749,0,70,80,0,E02003405,35,E02003450,30,E02003401,20,E02003405,94,E02003402,41,E02006940,27
E02003407,832,741,0,62,66,0,E02003410,47,E02003409,46,E02003411,39,E02003415,51,E02003414,44,E02003410,41
E02003408,1075,1106,0,192,121,0,E02003410,77,E02003414,55,E02003409,53,E02003411,99,E02003410,81,E02007068,65
E02003409,961,977,0,77,101,0,E02003694,42,E02003407,40,E02003425,32,E02003408,53,E02003412,51,E02003407,46
E02003410,1106,833,0,123,94,0,E02003408,81,E02003415,65,E02007068,65,E02003408,77,E02003407,47,E02003414,46
E02003411,1116,1029,0,156,219,0,E02003408,99,E02007068,71,E02007069,53,E02007069,55,E02003415,51,E02003414,45
E02003412,810,866,0,77,80,0,E02003414,54,E02003409,51,E02003415,24,E02003414,105,E02003415,62,E02003411,38
E02003414,1409,1322,0,172,166,0,E02003412,105,E02003415,67,E02003410,46,E02003415,98,E02003417,62,E02003410,59
E02003415,1606,1641,0,180,321,0,E02003414,98,E02003417,92,E02003412,62,E02003417,101,E02007069,86,E02003414,67
E02003416,895,1061,0,68,172,0,E02003419,55,E02003418,51,E02003417,29,E02003419,71,E02003417,69,E02001886,44
E02003417,1564,1527,0,161,288,0,E02003415,101,E02003416,69,E02003414,62,E02003415,92,E02003418,51,E02003411,50
E02003418,821,799,0,52,107,0,E02003417,51,E02003419,43,E02003414,41,E02003417,55,E02003416,51,E02003419,31
E02003419,789,892,0,106,91,0,E02003416,71,E02003418,31,E02003407,24,E02003420,57,E02003416,55,E02003418,43
E02003420,781,657,0,85,46,0,E02003419,57,E02003408,32,E02003695,23,E02003414,27,E02003417,25,E02003410,23
E02003421,473,462,0,20,52,0,E02003423,38,E02003426,34,E02003425,27,E02003425,65,E02003426,28,E02003424,25
E02003422,1074,1100,0,140,101,0,E02003426,26,E02003429,25,E02003428,21,E02003425,48,E02003424,39,E02003428,35
E02003423,557,556,0,37,43,0,E02003425,53,E02003426,36,E02003422,29,E02003425,78,E02003421,38,E02003424,37
E02003424,1021,1206,0,114,124,0,E02003425,82,E02003426,45,E02003427,44,E02003425,112,E02003426,39,E02003429,38
E02003425,1881,1845,0,280,233,0,E02003424,112,E02003426,109,E02003423,78,E02003424,82,E02003426,82,E02003427,80
E02003426,898,907,0,104,71,0,E02003425,82,E02003424,39,E02003421,28,E02003425,109,E02003424,45,E02003423,36
E02003427,808,795,0,66,80,0,E02003425,80,E02003424,37,E02003423,36,E02003425,65,E02003428,52,E02003424,44
E02003428,645,609,0,73,52,0,E02003427,52,E02003425,44,E02003422,35,E02003425,53,E02003427,32,E02003426,26
E02003429,680,694,0,70,73,0,E02003424,38,E02003425,24,E02003353,21,E02003433,31,E02003425,28,E02003422,25
E02003430,955,1279,0,130,130,0,E02003432,48,E02003435,47,E02003434,32,E02003432,51,E02000977,36,E02003434,36
E02003431,661,633,0,73,61,0,E02003436,43,E02003430,21,E02003432,13,E02003436,23,E02003434,17,E02003417,16
E02003432,1130,1042,0,93,126,0,E02003434,79,E02003435,76,E02003430,51,E02003434,70,E02003435,59,E02003430,48
E02003433,649,682,0,77,37,0,E02003434,42,E02003429,31,E02003432,28,E02003434,58,E02003432,42,E02003435,24
E02003434,927,971,0,106,94,0,E02003432,70,E02003433,58,E02003435,46,E02003432,79,E02003435,55,E02003433,42
E02003435,944,868,0,76,125,0,E02003432,59,E02003434,55,E02003436,29,E02003432,76,E02003430,47,E02003434,46
E02003436,726,872,0,79,84,0,E02003431,23,E02006394,21,E02003432,20,E02003431,43,E02003435,29,E02003432,23
E02003437,780,834,0,58,139,0,E02003438,92,E02003356,33,E02003353,25,E02003438,78,E02003435,24,E02003356,21
E02003438,1131,1519,0,220,275,0,E02003437,78,E02003356,46,E02006416,42,E02003437,92,E02006397,62,E02003356,30
E02003439,528,538,0,61,33,0,E02003440,43,E02003442,13,E02003448,13,E02003440,47,E02003422,20,E02005973,12
E02003440,802,819,0,128,57,0,E02003439,47,E02003442,32,E02003447,27,E02003439,43,E02003441,28,E02003445,24
E02003441,587,577,0,54,55,0,E02003442,46,E02003440,28,E02003445,21,E02003442,41,E02003445,26,E02003446,24
E02003442,759,919,0,68,51,0,E02003441,41,E02003443,34,E02003450,26,E02003445,55,E02003441,46,E02003443,41
E02003443,510,532,0,30,44,0,E02003445,51,E02003442,41,E02003447,18,E02003445,56,E02003442,34,E02003440,21
E02003444,922,917,0,85,152,0,E02003450,55,E02003446,52,E02003400,39,E02003400,62,E02003446,41,E02003398,36
E02003445,731,643,0,60,58,0,E02003443,56,E02003442,55,E02003450,37,E02003443,51,E02003444,29,E02003449,22
E02003446,1457,2141,0,107,290,0,E02003400,224,E02003398,109,E02003449,64,E02003400,111,E02003404,104,E02003398,82
E02003447,971,1192,0,116,130,0,E02003456,46,E02003450,40,E02003455,40,E02003449,54,E02003450,50,E02003444,29
E02003448,651,1017,0,70,56,0,E02003454,40,E02003447,24,E02003451,24,E02003451,61,E02003452,59,E02003453,43
E02003449,817,817,0,54,91,0,E02003450,73,E02003446,54,E02003447,54,E02003446,64,E02003450,37,E02003398,27
E02003450,1204,1653,0,129,166,0,E02003455,95,E02003446,50,E02003447,50,E02003449,73,E02003444,55,E02003400,53
E02003451,1138,1260,0,163,102,0,E02003452,79,E02003454,72,E02003448,61,E02003452,72,E02003454,59,E02003453,33
